FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00040610,2024-03-10,2024-03,18,48,1838,76101,0.06,HO3,2511,1,5,1459,1,1,False,61,5,ASSIST03,Independent,1690.88,1564.06,76.09,253.63,100.73,407758.34,0.0,0,0.4986,0.5,6,False,False,False,0.0971,Recurring,0.0,True
HA00040611,2025-09-12,2025-09,18,36,1667,10007,0.46,HO3,2511,6,1,3375,3,15,False,60,9,INTRNL06,Independent,4095.19,3788.05,184.28,614.28,172.86,682546.0,0.0,0,0.4986,0.5,6,False,False,False,0.0579,Existing,0.0,True
HA00040612,2022-08-02,2022-08,18,48,1802,77380,0.15,HO3,2511,2,1,1321,1,19,False,56,9,INTRNL06,Independent,1767.98,1635.38,79.56,265.2,103.04,633230.54,0.0,0,1.0,1.0,12,True,False,False,0.0123,New,0.0,True
HA00040613,2024-10-20,2024-10,18,48,1490,79902,0.47,HO3,2511,6,1,2025,2,40,True,47,2,ASSIST03,Independent,2222.05,2055.4,99.99,333.31,116.66,1304375.86,10545.63,1,1.0,1.0,12,False,False,False,0.0309,Existing,5545.63,True
HA00040614,2022-11-18,2022-11,18,48,1743,77001,0.29,HO3,2511,4,1,2364,1,34,False,48,10,INTRNL06,Independent,3144.92,2909.05,141.52,471.74,144.35,1321977.92,0.0,0,0.4986,0.5,6,False,False,False,0.0672,Existing,0.0,True
HA00040615,2025-01-06,2025-01,7,18,345,60626,0.45,MHO,2500,1,2,2032,1,5,True,54,9,INTRNL06,Captive,1321.51,1222.4,59.47,132.15,89.65,243840.0,0.0,0,0.4986,0.5,6,False,True,False,0.0624,New,0.0,True
HA00040616,2024-12-14,2024-12,19,06,336,95814,0.15,HO6,2511,4,1,2089,2,27,True,42,9,ASSIST03,Independent,2017.88,1866.54,90.8,302.68,110.54,607341.8,0.0,0,1.0,1.0,12,False,False,False,0.0443,New,0.0,True
HA00040617,2024-02-23,2024-02,18,48,696,77845,0.37,HO3,2500,2,1,3177,1,18,True,47,1,INTRNL06,Captive,3286.24,3039.77,147.88,328.62,148.59,912568.86,0.0,0,0.4986,0.5,6,False,True,False,0.0777,New,0.0,True
HA00040618,2024-05-05,2024-05,18,48,486,75202,0.13,HO3,2500,2,5,2135,1,1,True,35,2,ASSIST03,Captive,3029.07,2801.89,136.31,302.91,140.87,351872.29,0.0,0,1.0,1.0,12,False,False,False,0.0662,Existing,0.0,True
HA00040619,2024-12-30,2024-12,18,48,648,78202,0.62,HO3,2500,1,1,2186,1,25,True,42,9,ASSIST03,Independent,1766.35,1633.87,79.49,264.95,102.99,1642241.6,0.0,0,1.0,1.0,12,False,False,True,0.0573,Existing,0.0,True
HA00040620,2024-12-27,2024-12,19,12,1474,32084,0.3,HO6,2511,1,5,2325,2,40,True,49,2,INTRNL06,Independent,3003.28,2778.03,135.15,450.49,140.1,301080.0,0.0,0,0.4986,0.5,6,False,False,False,0.0369,Existing,0.0,True
HA00040621,2022-06-29,2022-06,18,12,1251,33705,0.17,HO3,2500,2,1,3110,1,24,True,33,9,INTRNL06,Direct,2897.23,2679.94,130.38,231.78,136.92,447840.0,0.0,0,1.0,1.0,12,False,True,False,0.144,Recurring,0.0,True
HA00040622,2023-01-15,2023-01,18,48,251,76102,0.4,HO3,2537,4,2,3702,3,6,False,51,7,ASSIST03,Independent,6810.93,6300.11,306.49,1021.64,254.33,764578.54,0.0,0,0.4986,0.5,6,False,True,False,0.0482,New,0.0,True
HA00040623,2024-07-21,2024-07,18,26,244,49601,0.0,HO3,2511,1,2,1815,1,18,False,65,3,ASSIST03,Independent,1834.81,1697.2,82.57,275.22,105.04,259012.48,0.0,0,1.0,1.0,12,False,False,False,0.0411,New,0.0,True
HA00040624,2023-03-26,2023-03,19,48,1741,76102,0.59,HO6,2537,1,1,1175,3,65,True,52,2,INTRNL06,Independent,861.46,796.85,38.77,129.22,75.84,376347.91,0.0,0,0.4986,0.5,6,False,False,False,0.0274,New,0.0,True
HA00040625,2025-07-08,2025-07,20,06,900,90001,0.11,HO2,2511,1,1,1172,2,27,True,47,9,INTRNL06,Independent,787.32,728.27,35.43,118.1,73.62,273035.27,0.0,0,1.0,1.0,12,False,False,False,0.0266,New,0.0,True
HA00040626,2022-05-11,2022-05,19,06,1345,90802,0.37,HO6,2511,1,5,2695,2,35,True,68,9,INTRNL06,Independent,3539.45,3273.99,159.28,530.92,156.18,323400.0,0.0,0,1.0,1.0,12,False,False,False,0.0178,New,0.0,True
HA00040627,2025-06-11,2025-06,18,26,1957,48912,0.89,HO3,2537,1,1,2718,1,45,False,61,9,ASSIST01,Independent,3493.82,3231.78,157.22,524.07,154.81,273222.11,0.0,0,0.4986,0.5,6,False,False,False,0.0069,New,0.0,True
HA00040628,2024-06-22,2024-06,19,36,1794,10583,0.3,HO6,2511,6,1,2290,2,32,False,66,10,ASSIST03,Captive,1793.47,1658.96,80.71,179.35,103.8,1390015.07,0.0,0,1.0,1.0,12,False,True,False,0.068,Existing,0.0,True
HA00040629,2025-03-23,2025-03,19,12,1117,33602,0.44,HO6,2511,4,2,1811,1,57,True,30,10,INTRNL06,Independent,1400.72,1295.67,63.03,210.11,92.02,499566.99,0.0,0,1.0,1.0,12,False,False,False,0.0174,New,0.0,True
HA00040630,2022-11-26,2022-11,18,48,359,77001,0.51,HO3,2511,1,1,2487,2,39,False,56,2,INTRNL06,Direct,3786.84,3502.83,170.41,302.95,163.61,540953.47,0.0,0,1.0,1.0,12,False,True,False,0.1126,Recurring,0.0,False
HA00040631,2023-09-29,2023-09,18,06,618,94102,0.25,HO3,2500,1,3,2055,1,46,True,32,5,INTRNL06,Independent,1000.55,925.51,45.02,150.08,80.02,520066.9,0.0,0,1.0,1.0,12,False,False,False,0.0382,New,0.0,True
HA00040632,2022-02-22,2022-02,18,48,814,76102,0.39,HO3,2500,2,1,1627,2,37,True,25,8,INTRNL06,Independent,1801.08,1666.0,81.05,270.16,104.03,527729.27,0.0,0,1.0,1.0,12,True,False,False,0.0064,New,0.0,False
HA00040633,2023-04-13,2023-04,18,18,336,60601,0.09,HO3,2511,1,2,2098,2,29,False,47,2,ASSIST01,Independent,2459.63,2275.16,110.68,368.94,123.79,886254.28,0.0,0,1.0,1.0,12,False,False,False,0.0989,Recurring,0.0,True
HA00040634,2023-10-02,2023-10,18,12,1982,33125,0.16,HO3,2537,1,1,2788,1,48,False,46,5,ASSIST03,Independent,3664.18,3389.37,164.89,549.63,159.93,409274.24,0.0,0,0.4986,0.5,6,False,False,True,0.0164,New,0.0,True
HA00040635,2023-02-17,2023-02,18,12,1057,34201,0.82,HO3,2511,1,2,930,2,41,True,53,1,ASSIST03,Independent,2180.2,2016.68,98.11,327.03,115.41,377359.73,11054.5,1,1.0,1.0,12,False,False,False,0.076,Existing,6054.5,True
HA00040636,2024-11-03,2024-11,18,06,318,94102,0.51,HO3,2500,4,5,2509,2,21,True,45,2,ASSIST03,Independent,2564.4,2372.07,115.4,384.66,126.93,807710.88,3647.32,1,1.0,1.0,12,False,False,False,0.0419,Existing,0.0,True
HA00040637,2023-05-11,2023-05,18,48,1745,75201,0.02,HO3,2511,1,1,1238,1,6,True,59,5,ASSIST01,Captive,1209.13,1118.45,54.41,120.91,86.27,697722.92,0.0,0,1.0,1.0,12,False,True,False,0.1496,Recurring,0.0,True
HA00040638,2023-01-03,2023-01,19,36,1535,10036,0.33,HO6,2537,1,2,2699,3,29,False,52,2,INTRNL06,Independent,3291.66,3044.79,148.12,493.75,148.75,451059.82,0.0,0,1.0,1.0,12,False,False,False,0.0402,New,0.0,True
HA00040639,2023-06-23,2023-06,18,48,715,77002,0.15,HO3,2511,4,2,3046,2,10,True,64,9,ASSIST03,Independent,2490.13,2303.37,112.06,373.52,124.7,1260948.44,0.0,0,0.4986,0.5,6,False,False,False,0.0157,New,0.0,True
HA00040640,2023-09-29,2023-09,18,06,1043,95008,0.08,HO3,2500,1,1,1643,3,1,True,22,6,ASSIST03,Captive,2822.54,2610.85,127.01,282.25,134.68,265095.22,0.0,0,1.0,1.0,12,False,False,False,0.1213,Recurring,0.0,True
HA00040641,2023-05-30,2023-05,7,12,1374,34201,0.77,MHO,2511,1,2,1194,2,30,False,58,1,ASSIST03,Captive,830.88,768.56,37.39,83.09,74.93,252465.31,6270.42,1,0.4986,0.5,6,False,False,False,0.0634,Existing,1270.42,True
HA00040642,2023-04-26,2023-04,7,48,618,75202,0.35,MHO,2511,6,2,3653,1,48,False,39,2,ASSIST01,Captive,5233.1,4840.62,235.49,523.31,206.99,1062326.89,0.0,0,1.0,1.0,12,False,True,False,0.0758,New,0.0,True
HA00040643,2023-02-18,2023-02,18,48,706,75063,0.69,HO3,2511,2,1,2160,1,1,True,64,9,ASSIST03,Independent,1457.74,1348.41,65.6,218.66,93.73,780905.43,0.0,0,1.0,1.0,12,False,False,True,0.0469,Existing,0.0,False
HA00040644,2022-08-16,2022-08,19,48,812,76101,0.33,HO6,2500,1,3,2642,2,17,False,66,4,ASSIST03,Independent,4371.84,4043.95,196.73,655.78,181.16,377963.74,0.0,0,1.0,1.0,12,False,True,False,0.1079,Existing,0.0,True
HA00040645,2022-05-17,2022-05,18,06,670,93101,0.31,HO3,2511,1,1,2102,2,3,False,54,9,INTRNL06,Independent,1615.57,1494.4,72.7,242.34,98.47,522959.66,0.0,0,1.0,1.0,12,False,False,False,0.0748,Existing,0.0,True
HA00040646,2025-06-17,2025-06,18,12,695,32901,0.29,HO3,2537,1,1,1740,1,18,False,46,10,INTRNL06,Independent,1654.39,1530.31,74.45,248.16,99.63,483392.42,0.0,0,1.0,1.0,12,False,False,False,0.0973,Recurring,0.0,False
HA00040647,2024-03-01,2024-03,18,36,286,12601,0.88,HO3,2500,2,1,2336,3,26,False,35,9,INTRNL06,Direct,3733.23,3453.24,168.0,298.66,162.0,257667.44,0.0,0,1.0,1.0,12,False,False,False,0.0102,New,0.0,True
HA00040648,2024-04-14,2024-04,20,06,1993,95816,0.67,HO2,2500,1,5,2717,1,1,False,38,9,INTRNL06,Independent,3784.85,3500.99,170.32,567.73,163.55,908449.74,0.0,0,1.0,1.0,12,False,False,False,0.0144,New,0.0,True
HA00040649,2023-04-17,2023-04,18,48,1650,77380,0.17,HO3,2537,4,1,2757,3,38,True,39,2,ASSIST01,Independent,2771.96,2564.06,124.74,415.79,133.16,744581.3,0.0,0,1.0,1.0,12,False,False,False,0.0327,New,0.0,True
HA00040650,2023-06-02,2023-06,19,48,1548,76102,0.46,HO6,2537,6,1,2519,1,21,True,34,2,ASSIST03,Independent,3006.58,2781.09,135.3,450.99,140.2,1152097.02,3571.31,1,1.0,1.0,12,False,True,True,0.0798,Existing,0.0,False
HA00040651,2022-11-01,2022-11,20,48,775,77002,0.6,HO2,2511,2,1,1841,2,23,False,58,9,INTRNL06,Independent,1248.93,1155.26,56.2,187.34,87.47,322145.11,0.0,0,1.0,1.0,12,False,False,False,0.078,Existing,0.0,True
HA00040652,2023-10-17,2023-10,18,36,1907,14201,0.2,HO3,2537,1,1,2275,1,46,True,45,2,ASSIST01,Independent,3682.37,3406.19,165.71,552.36,160.47,539886.81,0.0,0,1.0,1.0,12,False,False,False,0.0958,Recurring,0.0,True
HA00040653,2022-06-30,2022-06,18,26,1317,48430,0.33,HO3,2511,1,2,2336,1,41,True,39,9,INTRNL06,Independent,1444.36,1336.03,65.0,216.65,93.33,486960.0,0.0,0,0.4986,0.5,6,False,False,False,0.0672,Existing,0.0,False
HA00040654,2022-01-30,2022-01,18,12,545,32003,0.85,HO3,2511,4,1,3365,1,30,False,51,1,INTRNL06,Direct,4327.4,4002.84,194.73,346.19,179.82,833691.59,6271.28,1,1.0,1.0,12,False,False,False,0.0231,New,5271.28,True
HA00040655,2024-08-29,2024-08,18,26,817,49001,0.34,HO3,2500,1,2,2244,2,67,True,31,9,INTRNL06,Captive,3464.15,3204.34,155.89,346.42,153.92,332859.9,0.0,0,0.4986,0.5,6,True,False,False,0.088,Recurring,0.0,False
HA00040656,2024-02-04,2024-02,18,26,1170,49601,0.13,HO3,2511,1,3,3170,2,23,True,56,9,ASSIST01,Independent,2586.73,2392.73,116.4,388.01,127.6,380400.0,0.0,0,1.0,1.0,12,False,False,False,0.0228,New,0.0,True
HA00040657,2022-02-09,2022-02,18,06,978,94601,0.91,HO3,2511,6,1,2815,3,53,True,38,2,ASSIST03,Independent,2528.67,2339.02,113.79,379.3,125.86,731900.0,21283.27,2,1.0,1.0,12,False,False,False,0.0367,Existing,16283.27,True
HA00040658,2022-07-06,2022-07,18,12,259,32003,0.9,HO3,2511,1,2,2638,2,30,True,50,2,INTRNL06,Captive,1938.79,1793.38,87.25,193.88,108.16,418749.48,6299.72,1,1.0,1.0,12,False,False,False,0.0104,New,5299.72,False
HA00040659,2022-11-15,2022-11,7,48,709,78701,0.61,MHO,2511,4,1,915,1,32,False,55,9,ASSIST01,Independent,627.59,580.52,28.24,94.14,68.83,555300.7,0.0,0,1.0,1.0,12,False,True,False,0.1644,Recurring,0.0,True
HA00040660,2025-06-04,2025-06,19,06,825,90210,0.45,HO6,2511,1,2,1608,2,12,False,69,9,INTRNL06,Independent,1372.53,1269.59,61.76,205.88,91.18,252418.7,0.0,0,0.4986,0.5,6,False,False,False,0.0569,Existing,0.0,True
HA00040661,2024-01-02,2024-01,19,06,305,90001,0.27,HO6,2500,1,3,1762,1,24,True,51,2,INTRNL06,Captive,2270.1,2099.84,102.15,227.01,118.1,259713.53,0.0,0,1.0,1.0,12,False,False,False,0.041,Existing,0.0,True
HA00040662,2024-06-10,2024-06,19,18,223,60602,0.77,HO6,2511,1,3,2257,2,1,True,32,10,INTRNL06,Direct,2805.11,2594.73,126.23,224.41,134.15,434553.86,0.0,0,1.0,1.0,12,False,False,False,0.0439,Existing,0.0,True
HA00040663,2022-11-20,2022-11,18,06,1207,93001,0.44,HO3,2511,2,1,2277,2,25,False,53,7,ASSIST03,Independent,2199.24,2034.3,98.97,329.89,115.98,528213.83,0.0,0,1.0,1.0,12,False,True,False,0.1485,Recurring,0.0,True
HA00040664,2024-07-31,2024-07,18,12,1333,33705,0.9,HO3,2500,1,5,2253,2,21,True,32,2,ASSIST03,Independent,1841.39,1703.29,82.86,276.21,105.24,817633.7,3620.64,1,0.4986,0.5,6,False,False,True,0.0646,Existing,0.0,True
HA00040665,2024-12-02,2024-12,18,12,1886,32205,0.91,HO3,2537,1,1,800,1,49,True,39,8,ASSIST03,Independent,671.26,620.92,30.21,100.69,70.14,302309.58,17629.84,1,1.0,1.0,12,False,False,False,0.0226,New,12629.84,True
HA00040666,2023-10-18,2023-10,18,12,508,32801,0.56,HO3,2511,1,1,3298,2,39,False,41,8,ASSIST03,Independent,2946.4,2725.42,132.59,441.96,138.39,292683.03,9898.65,1,1.0,1.0,12,False,False,False,0.0093,New,4898.65,False
HA00040667,2025-07-25,2025-07,7,48,1564,78201,0.69,MHO,2511,4,1,2597,3,53,False,50,4,INTRNL06,Captive,2817.21,2605.92,126.77,281.72,134.52,301080.0,0.0,0,1.0,1.0,12,False,False,False,0.0891,Recurring,0.0,True
HA00040668,2025-09-04,2025-09,7,12,837,33101,0.24,MHO,2500,1,5,3337,3,40,True,59,10,ASSIST03,Independent,3659.79,3385.31,164.69,548.97,159.79,681851.96,0.0,0,0.4986,0.5,6,False,False,False,0.0096,New,0.0,True
HA00040669,2022-06-23,2022-06,18,12,1786,33629,0.28,HO3,2511,1,1,1908,1,57,False,66,9,ASSIST01,Independent,1756.62,1624.87,79.05,263.49,102.7,569981.19,0.0,0,1.0,1.0,12,False,False,False,0.0789,Existing,0.0,True
HA00040670,2023-11-16,2023-11,19,48,1193,76102,0.52,HO6,2511,1,3,1730,2,6,True,40,9,INTRNL06,Captive,3126.03,2891.58,140.67,312.6,143.78,366854.93,0.0,0,0.4986,0.5,6,False,False,False,0.1002,Recurring,0.0,True
HA00040671,2024-11-30,2024-11,18,06,1267,92037,0.71,HO3,2500,1,1,2619,2,46,False,51,1,ASSIST03,Independent,4041.39,3738.29,181.86,606.21,171.24,181969.63,14871.0,1,0.4986,0.5,6,False,False,False,0.0441,Existing,9871.0,True
HA00040672,2023-02-13,2023-02,18,48,258,77019,0.08,HO3,2500,2,1,1837,2,50,False,60,9,INTRNL06,Independent,1595.13,1475.5,71.78,239.27,97.85,659550.48,0.0,0,0.4986,0.5,6,True,False,False,0.0015,New,0.0,True
HA00040673,2025-09-08,2025-09,18,48,438,78201,0.53,HO3,2511,1,1,1485,1,2,True,49,2,INTRNL06,Independent,1937.31,1792.01,87.18,290.6,108.12,178200.0,0.0,0,0.4986,0.5,6,False,False,False,0.0349,Existing,0.0,True
HA00040674,2022-06-29,2022-06,18,18,1549,61401,0.67,HO3,2500,2,5,1975,1,46,True,38,2,ASSIST03,Captive,4069.04,3763.86,183.11,406.9,172.07,628336.57,0.0,0,1.0,1.0,12,False,True,False,0.0619,New,0.0,True
HA00040675,2024-05-03,2024-05,18,26,643,48104,0.74,HO3,2500,1,1,3105,1,1,True,31,9,INTRNL06,Independent,5603.24,5183.0,252.15,840.49,218.1,372600.0,0.0,0,1.0,1.0,12,False,False,False,0.0356,Existing,0.0,True
HA00040676,2025-03-28,2025-03,18,48,1101,77494,0.33,HO3,2511,1,1,2452,1,15,True,35,8,INTRNL06,Independent,3198.5,2958.61,143.93,479.78,145.95,294240.0,0.0,0,0.4986,0.5,6,False,False,False,0.0469,New,0.0,True
HA00040677,2022-02-06,2022-02,18,12,1544,33301,0.82,HO3,2511,1,3,2318,3,39,False,21,2,ASSIST03,Independent,1525.9,1411.46,68.67,228.89,95.78,238800.0,10308.71,1,1.0,1.0,12,False,True,True,0.0363,New,5308.71,True
HA00040678,2023-02-10,2023-02,18,36,1297,11720,0.16,HO3,2511,1,2,2112,1,34,True,64,9,INTRNL06,Captive,2870.66,2655.36,129.18,287.07,136.12,351165.47,0.0,0,0.4986,0.5,6,False,False,False,0.1156,Recurring,0.0,True
HA00040679,2023-06-23,2023-06,19,06,1678,92037,0.01,HO6,2511,1,5,1533,1,31,False,48,5,INTRNL06,Direct,2092.69,1935.74,94.17,167.42,112.78,278451.38,0.0,0,0.4986,0.5,6,False,False,False,0.0362,New,0.0,False
HA00040680,2023-01-11,2023-01,18,18,1336,60901,0.72,HO3,2511,2,3,1247,1,69,True,50,9,INTRNL06,Independent,1871.78,1731.4,84.23,280.77,106.15,437972.78,0.0,0,1.0,1.0,12,True,False,False,0.0427,Existing,0.0,True
HA00040681,2022-09-13,2022-09,20,48,1320,76101,0.58,HO2,2500,1,1,2400,2,10,False,26,9,ASSIST03,Independent,4230.54,3913.25,190.37,634.58,176.92,688944.4,0.0,0,1.0,1.0,12,False,True,False,0.0712,Existing,0.0,False
HA00040682,2022-10-05,2022-10,18,48,1948,77840,0.02,HO3,2500,1,1,2637,2,40,True,60,9,INTRNL06,Direct,1836.36,1698.63,82.64,146.91,105.09,824970.19,0.0,0,1.0,1.0,12,False,False,False,0.1164,Recurring,0.0,True
HA00040683,2022-09-06,2022-09,18,18,1357,60626,0.0,HO3,2500,1,5,2031,1,47,False,40,4,ASSIST01,Independent,1703.8,1576.02,76.67,255.57,101.11,472000.9,0.0,0,1.0,1.0,12,False,False,False,0.0133,New,0.0,True
HA00040684,2023-11-24,2023-11,18,48,254,77002,0.33,HO3,2500,4,1,2956,1,29,False,47,9,INTRNL06,Independent,3418.42,3162.04,153.83,512.76,152.55,786439.39,0.0,0,0.4986,0.5,6,False,True,False,0.1785,Recurring,0.0,True
HA00040685,2024-11-06,2024-11,18,12,374,32205,0.65,HO3,2500,4,3,1108,2,21,True,59,2,INTRNL06,Direct,980.31,906.79,44.11,78.42,79.41,499232.7,3531.78,1,1.0,1.0,12,False,False,False,0.0575,Existing,2531.78,True
HA00040686,2025-10-23,2025-10,19,06,1340,94501,0.1,HO6,2511,1,5,1683,2,1,False,73,10,INTRNL06,Independent,2209.13,2043.45,99.41,331.37,116.27,365200.09,0.0,0,1.0,1.0,12,False,False,False,0.0038,New,0.0,True
HA00040687,2022-05-05,2022-05,18,06,1781,94501,0.57,HO3,2511,1,1,3276,2,32,False,56,8,INTRNL06,Independent,2030.97,1878.65,91.39,304.65,110.93,166171.78,0.0,0,1.0,1.0,12,False,True,False,0.1383,Recurring,0.0,True
HA00040688,2025-08-28,2025-08,19,48,1550,77845,0.59,HO6,2500,4,1,2285,2,22,True,37,6,INTRNL06,Captive,2572.4,2379.47,115.76,257.24,127.17,1014344.22,3738.96,1,1.0,1.0,12,True,False,False,0.0796,Existing,2738.96,True
HA00040689,2022-07-31,2022-07,19,36,1574,10007,0.21,HO6,2511,1,2,2765,3,62,False,65,7,INTRNL06,Independent,2577.82,2384.48,116.0,386.67,127.33,210278.31,0.0,0,1.0,1.0,12,False,False,False,0.001,New,0.0,True
HA00040690,2023-04-17,2023-04,19,48,257,78702,0.12,HO6,2537,2,1,3479,2,21,False,45,9,INTRNL06,Captive,4088.79,3782.13,184.0,408.88,172.66,322558.93,0.0,0,1.0,1.0,12,True,False,False,0.0642,Existing,0.0,True
HA00040691,2024-01-19,2024-01,18,48,283,77380,0.23,HO3,2537,2,3,2834,1,23,False,52,9,INTRNL06,Captive,2194.85,2030.24,98.77,219.48,115.85,419565.58,0.0,0,0.4986,0.5,6,False,False,False,0.0714,Existing,0.0,True
HA00040692,2025-12-09,2025-12,7,48,1322,77380,0.16,MHO,2500,1,3,2609,1,33,False,44,2,ASSIST03,Direct,1820.97,1684.4,81.94,145.68,104.63,338248.53,0.0,0,1.0,1.0,12,False,True,False,0.0333,New,0.0,True
HA00040693,2023-05-15,2023-05,18,06,357,92037,0.53,HO3,2500,4,1,1051,2,33,True,26,5,ASSIST03,Captive,795.2,735.56,35.78,79.52,73.86,924334.41,0.0,0,1.0,1.0,12,False,False,False,0.0976,Recurring,0.0,True
HA00040694,2024-03-21,2024-03,18,06,1274,95008,0.14,HO3,2511,1,5,2901,1,1,False,53,9,ASSIST03,Independent,2113.93,1955.39,95.13,317.09,113.42,240480.14,0.0,0,1.0,1.0,12,False,False,True,0.0024,New,0.0,True
HA00040695,2024-06-07,2024-06,19,12,1604,33602,0.22,HO6,2500,1,3,2609,3,28,False,40,10,ASSIST03,Direct,2873.49,2657.98,129.31,229.88,136.2,700254.1,0.0,0,1.0,1.0,12,False,False,False,0.1168,Recurring,0.0,True
HA00040696,2025-04-19,2025-04,18,36,1224,11530,0.81,HO3,2511,1,1,1210,2,37,False,52,6,INTRNL06,Independent,861.19,796.6,38.75,129.18,75.84,921965.93,0.0,0,0.4986,0.5,6,False,True,False,0.1516,Recurring,0.0,True
HA00040697,2025-11-13,2025-11,7,48,389,75202,0.62,MHO,2511,1,1,1992,2,27,True,38,9,INTRNL06,Independent,1923.46,1779.2,86.56,288.52,107.7,385284.43,0.0,0,1.0,1.0,12,False,False,False,0.0715,Existing,0.0,True
HA00040698,2025-04-25,2025-04,18,12,1887,33705,0.57,HO3,2500,1,1,2219,1,36,True,33,8,INTRNL06,Independent,1557.16,1440.37,70.07,233.57,96.71,341402.22,8428.66,1,1.0,1.0,12,False,True,False,0.1112,Recurring,7428.66,True
HA00040699,2025-03-03,2025-03,18,36,1668,10001,0.1,HO3,2511,1,3,2259,2,47,False,41,8,INTRNL06,Direct,2138.23,1977.86,96.22,171.06,114.15,442416.85,0.0,0,1.0,1.0,12,False,False,False,0.1272,Recurring,0.0,True
HA00040700,2022-06-24,2022-06,19,48,666,77494,0.46,HO6,2537,4,2,800,1,23,False,53,4,ASSIST03,Direct,631.96,584.56,28.44,50.56,68.96,558860.19,0.0,0,1.0,1.0,12,False,False,False,0.0493,Existing,0.0,True
HA00040701,2025-07-08,2025-07,20,48,831,77019,0.67,HO2,2500,1,1,3164,3,54,False,74,9,ASSIST03,Independent,2756.71,2549.96,124.05,413.51,132.7,593441.63,0.0,0,1.0,1.0,12,False,False,False,0.071,Existing,0.0,True
HA00040702,2022-11-13,2022-11,18,12,1073,33139,0.33,HO3,2500,1,1,808,1,26,True,38,9,ASSIST01,Direct,892.18,825.27,40.15,71.37,76.77,383010.29,0.0,0,0.4986,0.5,6,False,False,False,0.1282,Recurring,0.0,True
HA00040703,2024-09-27,2024-09,20,12,666,32901,0.32,HO2,2500,1,5,2041,2,53,True,48,8,ASSIST01,Direct,2446.21,2262.74,110.08,195.7,123.39,244920.0,0.0,0,1.0,1.0,12,False,False,False,0.1089,Recurring,0.0,True
HA00040704,2024-04-03,2024-04,18,36,1332,13202,0.06,HO3,2511,1,1,3073,1,60,False,46,2,INTRNL06,Independent,4133.47,3823.46,186.01,620.02,174.0,252007.81,0.0,0,1.0,1.0,12,False,False,False,0.0919,Recurring,0.0,True
HA00040705,2024-05-19,2024-05,18,12,1039,33101,0.05,HO3,2500,2,1,1507,1,1,False,66,10,ASSIST03,Independent,1921.75,1777.62,86.48,288.26,107.65,373575.07,0.0,0,0.4986,0.5,6,False,False,False,0.0355,Existing,0.0,True
HA00040706,2024-07-19,2024-07,20,12,222,33301,0.93,HO2,2511,2,1,1936,2,35,False,60,2,ASSIST03,Captive,2606.14,2410.68,117.28,260.61,128.18,608026.43,8158.0,1,1.0,1.0,12,False,True,False,0.1362,Recurring,3158.0,True
HA00040707,2024-06-05,2024-06,18,12,886,34201,0.94,HO3,2511,2,2,1838,2,41,False,64,2,INTRNL06,Captive,2374.78,2196.67,106.87,237.48,121.24,514162.0,0.0,0,1.0,1.0,12,False,True,False,0.0419,New,0.0,True
HA00040708,2022-09-26,2022-09,19,12,1238,32003,0.37,HO6,2511,1,1,3029,1,24,True,32,9,INTRNL06,Independent,6517.14,6028.35,293.27,977.57,245.51,398546.17,0.0,0,1.0,1.0,12,False,False,False,0.083,Recurring,0.0,True
HA00040709,2023-04-15,2023-04,18,48,1382,79901,0.06,HO3,2537,2,3,2212,1,15,True,35,9,ASSIST03,Captive,2127.04,1967.51,95.72,212.7,113.81,442472.96,0.0,0,0.4986,0.5,6,False,False,False,0.1239,Recurring,0.0,True
HA00040710,2022-08-12,2022-08,18,18,1909,61820,0.82,HO3,2500,1,1,2162,3,65,False,54,1,ASSIST03,Direct,3466.85,3206.84,156.01,277.35,154.01,319408.05,0.0,0,0.4986,0.5,6,True,True,False,0.0624,Existing,0.0,True
HA00040711,2025-06-29,2025-06,20,18,1877,61820,0.09,HO2,2511,1,3,3732,1,15,False,50,9,INTRNL06,Independent,5251.38,4857.53,236.31,787.71,207.54,320704.97,0.0,0,0.4986,0.5,6,False,True,False,0.0581,Existing,0.0,True
HA00040712,2024-12-23,2024-12,18,06,992,93311,0.96,HO3,2511,6,3,2648,1,59,False,52,2,INTRNL06,Independent,1948.83,1802.67,87.7,292.32,108.46,711242.58,30139.38,1,0.4986,0.5,6,False,True,False,0.0834,Existing,29139.38,True
